State,Common_Name,Scientific_Name,Sub_Species_Name,Variation_Name,Global_Rank,Global_Rank_Range,Global_Rank_Qualifier,Global_Taxon,Global_Taxon_Range,Global_Taxon_Qualifier,State_Rank,State_Rank_Range,State_Rank_Qualifier,State_Listing,Federal_Listing
Maryland,Nodding Trillium,Trillium flexipes,,,G5,,,,,,S1,,,E,
Maryland,Snow Trillium,Trillium nivale,,,G4,,,,,,S1,,,E,
Maryland,Yellowleaf Tinker's-weed,Triosteum angustifolium,,,G5,,,,,,S1,,,E,
Maryland,Nodding Pogonia,Triphora trianthophoros,,,G3,G4,,,,,S1,,,E,
Maryland,Northeastern Bladderwort,Utricularia resupinata,,,G4,,,,,,S1,,,E,
Maryland,Fibrous Bladderwort,Utricularia striata,,,G4,G5,,,,,S1,,,E,
Maryland,Valerian,Valeriana pauciflora,,,G4,,,,,,S1,,,E,
Maryland,Goose-foot Corn-salad,Valerianella chenopodiifolia,,,G4,,,,,,S1,,,E,
Maryland,Broadleaf Bunchflower,Veratrum hybridum,,,G5,,,,,,S1,,,E,
Maryland,Marsh Speedwell,Veronica scutellata,,,G5,,,,,,S1,,,E,
Maryland,Fringed Yellow-eyed-grass,Xyris fimbriata,,,G5,,,,,,S1,,,E,
Maryland,Small's Yellow-eyed-grass,Xyris smalliana,,,G5,,,,,,S1,,,E,
Maryland,Atamasco Lily,Zephyranthes atamasca,,,G4,G5,,,,,S1,,,E,
Maryland,Southern Wild Rice,Zizaniopsis miliacea,,,G5,,,,,,S1,,,E,
New Hampshire,Allegheny-vine,Adlumia fungosa,,,G4,,,,,,S1,,,E,
New Hampshire,Meadow Garlic,Allium canadense,,canadense,G5,,,,,,S1,,,E,
New Hampshire,Wild Chives,Allium schoenoprasum,,,G5,,,,,,S1,,,E,
New Hampshire,Alpine Bearberry,Arctous alpina,,,G5,,,,,,S1,,,E,
New Hampshire,Dragon's-mouth,Arethusa bulbosa,,,G5,,,,,,S1,,,E,
New Hampshire,Common Silverweed,Argentina anserina,,,G5,,,,,,S1,,,E,
New Hampshire,Green-dragon,Arisaema dracontium,,,G5,,,,,,S1,,,E,
New Hampshire,Seaside Threeawn,Aristida tuberculosa,,,G5,,,,,,S1,,,E,
New Hampshire,Lance-leaved Arnica,Arnica lanceolata,lanceolata,,G3,,,,,,S1,,,E,
New Hampshire,Four-leaved Milkweed,Asclepias quadrifolia,,,G5,,,,,,S1,,,E,
New Hampshire,Butterfly Milkweed,Asclepias tuberosa,tuberosa,,G5,,,,,,S1,,,E,
New Hampshire,Walking Spleenwort,Asplenium rhizophyllum,,,G5,,,,,,S1,,,E,
New Hampshire,Downy False Foxglove,Aureolaria virginica,,,G5,,,,,,S1,,,E,
New Hampshire,Bog Birch,Betula pumila,,,G5,,,,,,S1,,,E,
New Hampshire,Smooth Beggar-ticks,Bidens laevis,,,G5,,,,,,S1,,,E,
New Hampshire,Alpine Bistort,Bistorta vivipara,,,G5,,,,,,S1,,,E,
New Hampshire,Smooth Rockcress,Borodinia laevigata,,,G5,,,,,,S1,,,E,
New Hampshire,Hairy Wood Brome,Bromus pubescens,,,G5,,,,,,S1,,,E,
New Hampshire,Nuttall's Reed Grass,Calamagrostis coarctata,,,G5,,,,,,S1,,,E,
New Hampshire,Upright False Bindweed,Calystegia spithamaea,spithamaea,,G4,G5,,,,,S1,,,E,
New Hampshire,Alpine Bitter-cress,Cardamine bellidifolia,,bellidifolia,G5,,,,,,S1,,,E,
New Hampshire,Cut-leaved Toothwort,Cardamine concatenata,,,G5,,,,,,S1,,,E,
New Hampshire,Summer Sedge,Carex aestivalis,,,G4,,,,,,S1,,,E,
New Hampshire,White Bear Sedge,Carex albursina,,,G5,,,,,,S1,,,E,
New Hampshire,Scabrous Black Sedge,Carex atratiformis,,,G5,,,,,,S1,,,E,
New Hampshire,Back's Sedge,Carex backii,,,G5,,,,,,S1,,,E,
New Hampshire,Button Sedge,Carex bullata,,,G5,,,,,,S1,,,E,
New Hampshire,Brown Bog Sedge,Carex buxbaumii,,,G5,,,,,,S1,,,E,
New Hampshire,Rope-root Sedge,Carex chordorrhiza,,,G5,,,,,,S1,,,E,
New Hampshire,Crested Sedge,Carex cristatella,,,G5,,,,,,S1,,,E,
New Hampshire,Bristle-leaved Sedge,Carex eburnea,,,G5,,,,,,S1,,,E,
New Hampshire,Meager Sedge,Carex exilis,,,G5,,,,,,S1,,,E,
New Hampshire,Limestone-meadow Sedge,Carex granularis,,,G5,,,,,,S1,,,E,
New Hampshire,Hitchcock's Sedge,Carex hitchcockiana,,,G5,,,,,,S1,,,E,
New Hampshire,Livid Sedge,Carex livida,,,G5,,,,,,S1,,,E,
New Hampshire,Smooth Black Sedge,Carex nigra,,,G5,,,,,,S1,,,E,
New Hampshire,Variable Sedge,Carex polymorpha,,,G3,,,,,,S1,,,E,
New Hampshire,Reflexed Sedge,Carex retroflexa,,,G5,,,,,,S1,,,E,
New Hampshire,Beaked Sedge,Carex rostrata,,,G5,,,,,,S1,,,E,
New Hampshire,Weak Stellate Sedge,Carex seorsa,,,G5,,,,,,S1,,,E,
New Hampshire,Dry Land Sedge,Carex siccata,,,G5,,,,,,S1,,,E,
New Hampshire,Bur-reed Sedge,Carex sparganioides,,,G5,,,,,,S1,,,E,
New Hampshire,Walter's Sedge,Carex striata,,,G4,G5,,,,,S1,,,E,
New Hampshire,Sparse-flowered Sedge,Carex tenuiflora,,,G5,,,,,,S1,,,E,
New Hampshire,Hairy-fruited Sedge,Carex trichocarpa,,,G4,,,,,,S1,,,E,
New Hampshire,Parasol Sedge,Carex umbellata,,,G5,,,,,,S1,,,E,
New Hampshire,Wiegand's Sedge,Carex wiegandii,,,G4,G5,,,,,S1,,,E,
New Hampshire,Northern Painted-cup,Castilleja septentrionalis,,,G5,,,,,,S1,,,E,
New Hampshire,Long-spined Sandbur,Cenchrus longispinus,,,G5,,,,,,S1,,,E,
New Hampshire,Fogg's Goosefoot,Chenopodium foggii,,,G2,G3,,,,,S1,,,E,
New Hampshire,Purple Virgin's-bower,Clematis occidentalis,occidentalis,,G5,,,,,,S1,,,E,
New Hampshire,Fall Coral-root,Corallorhiza odontorhiza,,odontorhiza,G5,,,,,,S1,,,E,
New Hampshire,Pygmy-weed,Crassula aquatica,,,G5,,,,,,S1,,,E,
New Hampshire,Faxon's Hawthorn,Crataegus faxonii,,,G5,,,,,,S1,,,E,
New Hampshire,Slender Rock-brake,Cryptogramma stelleri,,,G5,,,,,,S1,,,E,
New Hampshire,Buttonbush Dodder,Cuscuta cephalanthi,,,G5,,,,,,S1,,,E,
New Hampshire,Red-root Umbrella Sedge,Cyperus erythrorhizos,,,G5,,,,,,S1,,,E,
New Hampshire,Gray's Umbrella Sedge,Cyperus grayi,,,G5,,,,,,S1,,,E,
New Hampshire,Small-flowered Dwarf-bulrush,Cyperus subsquarrosus,,,G5,,,,,,S1,,,E,
New Hampshire,Ram's-head Lady's-slipper,Cypripedium arietinum,,,G3,,,,,,S1,,,E,
New Hampshire,Showy Lady's-slipper,Cypripedium reginae,,,G4,G5,,,,,S1,,,E,
New Hampshire,Smooth Small-leaved Tick-trefoil,Desmodium marilandicum,,,G5,,,,,,S1,,,E,
New Hampshire,Round-fruited Rosette-panicgrass,Dichanthelium sphaerocarpon,,,G5,,,,,,S1,,,E,
New Hampshire,Sitka Ground-cedar,Diphasiastrum sitchense,,,G5,,,,,,S1,,,E,
New Hampshire,Canescent Whitlow-mustard,Draba cana,,,G5,,,,,,S1,,,E,
New Hampshire,Wright's Spikesedge,Eleocharis diandra,,,G2,,,,,,S1,,,E,
New Hampshire,Red-footed Spikesedge,Eleocharis erythropoda,,,G5,,,,,,S1,,,E,
New Hampshire,Mudflat Spikesedge,Eleocharis intermedia,,,G5,,,,,,S1,,,E,
New Hampshire,Tall Cottonsedge,Eriophorum angustifolium,angustifolium,,G5,,,,,,S1,,,E,
New Hampshire,Musky Monkey-flower,Erythranthe moschata,,,G5,,,,,,S1,,,E,
New Hampshire,Oakes' Eyebright,Euphrasia oakesii,,,G4,,,,,,S1,,,E,
New Hampshire,Proliferous Fescue,Festuca prolifera,,,G4,G5,,,,,S1,,,E,
New Hampshire,Hairy Bedstraw,Galium pilosum,,pilosum,G5,,,,,,S1,,,E,
New Hampshire,Stiff Dwarf-gentian,Gentianella quinquefolia,quinquefolia,,G5,,,,,,S1,,,E,
New Hampshire,False Toadflax,Geocaulon lividum,,,G5,,,,,,S1,,,E,
New Hampshire,Carolina Crane's-bill,Geranium carolinianum,,,G5,,,,,,S1,,,E,
New Hampshire,Sharp-flowered Manna Grass,Glyceria acutiflora,,,G5,,,,,,S1,,,E,
New Hampshire,Moss-plant,Harrimanella hypnoides,,,G5,,,,,,S1,,,E,
New Hampshire,Swamp Rose-mallow,Hibiscus moscheutos,moscheutos,,G5,,,,,,S1,,,E,
New Hampshire,Robinson's Hawkweed,Hieracium robinsonii,,,G3,,,,,,S1,,,E,
New Hampshire,Narrow-leaved Hawkweed,Hieracium umbellatum,,,G5,,,,,,S1,,,E,
New Hampshire,Narrow-leaved Glade Fern,Homalosorus pycnocarpos,,,G5,,,,,,S1,,,E,
New Hampshire,American Featherfoil,Hottonia inflata,,,G4,,,,,,S1,,,E,
New Hampshire,Long-leaved Bluet,Houstonia longifolia,,,G5,,,,,,S1,,,E,
New Hampshire,Golden Heather,Hudsonia ericoides,,,G4,,,,,,S1,,,E,
New Hampshire,Mountain Firmoss,Huperzia appressa,,,G5,,,,,,S1,,,E,
New Hampshire,Great St. John's-wort,Hypericum ascyron,pyramidatum,,G4,,,,,,S1,,,E,
New Hampshire,Engelmann's Quillwort,Isoetes engelmannii,,,G4,,,,,,S1,,,E,
New Hampshire,Large Whorled Pogonia,Isotria verticillata,,,G5,,,,,,S1,,,E,
New Hampshire,Creeping Juniper,Juniperus horizontalis,,,G5,,,,,,S1,,,E,
New Hampshire,Narrow-leaved Pinweed,Lechea tenuifolia,,,G5,,,,,,S1,,,E,
New Hampshire,Ivy-leaved Duckweed,Lemna trisulca,,,G5,,,,,,S1,,,E,
New Hampshire,Trailing Bush-clover,Lespedeza procumbens,,,G5,,,,,,S1,,,E,
New Hampshire,Slender Bush-clover,Lespedeza virginica,,,G5,,,,,,S1,,,E,
New Hampshire,American Lyme Grass,Leymus mollis,mollis,,G5,,,,,,S1,,,E,
New Hampshire,Eastern Grasswort,Lilaeopsis chinensis,,,G5,,,,,,S1,,,E,
New Hampshire,Slender Blue Beardless-iris,Limniris prismatica,,,G4,G5,,,,,S1,,,E,
New Hampshire,Spiked Wood Rush,Luzula spicata,,,G5,,,,,,S1,,,E,
New Hampshire,Foxtail Bog-clubmoss,Lycopodiella alopecuroides,,,G5,,,,,,S1,,,E,
New Hampshire,Appressed Bog-clubmoss,Lycopodiella appressa,,,G5,,,,,,S1,,,E,
New Hampshire,American Climbing Fern,Lygodium palmatum,,,G4,,,,,,S1,,,E,
New Hampshire,Climbing Hempvine,Mikania scandens,,,G5,,,,,,S1,,,E,
New Hampshire,Appalachian Sandplant,Mononeuria glabra,,,G4,,,,,,S1,,,E,
New Hampshire,Rock Muhly,Muhlenbergia sobolifera,,,G5,,,,,,S1,,,E,
New Hampshire,Boott's Rattlesnake-root,Nabalus boottii,,,G2,,,,,,S1,,,E,
New Hampshire,Auricled Twayblade,Neottia auriculata,,,G3,G4,,,,,S1,,,E,
New Hampshire,White Flat-topped-goldenrod,Oligoneuron album,,,G5,,,,,,S1,,,E,
New Hampshire,Alpine Arctic-cudweed,Omalotheca supina,,,G5,,,,,,S1,,,E,
New Hampshire,Northern Adder's-tongue Fern,Ophioglossum pusillum,,,G5,,,,,,S1,,,E,
New Hampshire,Mountain Sweet-cicely,Osmorhiza berteroi,,,G5,,,,,,S1,,,E,
New Hampshire,Red Goosefoot,Oxybasis rubra,,rubra,G5,,,,,,S1,,,E,
New Hampshire,Mountain-sorrel,Oxyria digyna,,,G5,,,,,,S1,,,E,
New Hampshire,Running Groundsel,Packera obovata,,,G5,,,,,,S1,,,E,
New Hampshire,Smooth Forked Whitlow-wort,Paronychia canadensis,,,G5,,,,,,S1,,,E,
New Hampshire,Purple Cliff-brake,Pellaea atropurpurea,,,G5,,,,,,S1,,,E,
New Hampshire,Stout Dotted Smartweed,Persicaria robustior,,,G4,G5,,,,,S1,,,E,
New Hampshire,Mountain Timothy,Phleum alpinum,alpinum,,G5,,,,,,S1,,,E,
New Hampshire,Lesser Clearweed,Pilea fontana,,,G5,,,,,,S1,,,E,
New Hampshire,Violet Butterwort,Pinguicula vulgaris,vulgaris,,G5,,,,,,S1,,,E,
New Hampshire,Canada Mountain-rice Grass,Piptatheropsis canadensis,,,G4,G5,,,,,S1,,,E,
New Hampshire,Black-seeded Spear Grass,Piptochaetium avenaceum,,,G5,,,,,,S1,,,E,
New Hampshire,Slender Knotweed,Polygonum tenue,,,G5,,,,,,S1,,,E,
New Hampshire,Reddish Pondweed,Potamogeton alpinus,,,G5,,,,,,S1,,,E,
New Hampshire,Vasey's Pondweed,Potamogeton vaseyi,,,G4,,,,,,S1,,,E,
New Hampshire,Flat-stem Pondweed,Potamogeton zosteriformis,,,G5,,,,,,S1,,,E,
New Hampshire,Robbins' Cinquefoil,Potentilla robbinsiana,,,G1,,,,,,S1,,,E,
New Hampshire,Pine-drops,Pterospora andromedea,,,G5,,,,,,S1,,,E,
New Hampshire,Tundra Alkali Grass,Puccinellia pumila,,,G5,,,,,,S1,,,E,
New Hampshire,Hoary Mountain-mint,Pycnanthemum incanum,,incanum,G5,,,,,,S1,,,E,
New Hampshire,Torrey's Mountain-mint,Pycnanthemum torrei,,,G2,,,,,,S1,,,E,
New Hampshire,Virginia Mountain-mint,Pycnanthemum virginianum,,,G5,,,,,,S1,,,E,
New Hampshire,Pink Shinleaf,Pyrola asarifolia,asarifolia,,G5,,,,,,S1,,,E,
New Hampshire,Mossy-cup Oak,Quercus macrocarpa,,,G5,,,,,,S1,,,E,
New Hampshire,Early Crowfoot,Ranunculus fascicularis,,,G5,,,,,,S1,,,E,
New Hampshire,Needle Beaksedge,Rhynchospora capillacea,,,G4,G5,,,,,S1,,,E,
New Hampshire,Sand Blackberry,Rubus cuneifolius,,,G5,,,,,,S1,,,E,
New Hampshire,Seabeach Dock,Rumex pallidus,,,G4,,,,,,S1,,,E,
New Hampshire,Michaux's Sandplant,Sabulina michauxii,,,G5,,,,,,S1,,,E,
New Hampshire,Northern Arrowhead,Sagittaria cuneata,,,G5,,,,,,S1,,,E,
New Hampshire,Narrow-leaved Arrowhead,Sagittaria filiformis,,,G4,G5,,,,,S1,,,E,
New Hampshire,Quill-leaved Arrowhead,Sagittaria teres,,,G3,,,,,,S1,,,E,
New Hampshire,Dwarf Glasswort,Salicornia bigelovii,,,G5,,,,,,S1,,,E,
New Hampshire,Labrador Willow,Salix argyrocarpa,,,G5,,,,,,S1,,,E,
New Hampshire,Sandbar Willow,Salix exigua,interior,,G5,,,,,,S1,,,E,
New Hampshire,Snow-bed Willow,Salix herbacea,,,G5,,,,,,S1,,,E,
New Hampshire,Satiny Willow,Salix pellita,,,G5,,,,,,S1,,,E,
New Hampshire,Clustered Sanicle,Sanicula odorata,,,G5,,,,,,S1,,,E,
New Hampshire,Nodding Saxifrage,Saxifraga cernua,,,G5,,,,,,S1,,,E,
New Hampshire,White Mountain Saxifrage,Saxifraga paniculata,paniculata,,G5,,,,,,S1,,,E,
New Hampshire,Goblin's Gold,Schistostega pennata,,,G3,G4,,,,,S1,,,E,
New Hampshire,Northeastern Bulrush,Scirpus ancistrochaetus,,,G3,,,,,,S1,,,E,LE
New Hampshire,Georgia Bulrush,Scirpus georgianus,,,G5,,,,,,S1,,,E,
New Hampshire,Long's Bulrush,Scirpus longii,,,G2,G3,,,,,S1,,,E,
New Hampshire,Rufous Bulrush,Scirpus pendulus,,,G5,,,,,,S1,,,E,
New Hampshire,Netted Nutsedge,Scleria reticularis,,,G4,,,,,,S1,,,E,
New Hampshire,Sclerolepis,Sclerolepis uniflora,,,G4,,,,,,S1,,,E,
New Hampshire,Northern Wild Senna,Senna hebecarpa,,,G5,,,,,,S1,,,E,
New Hampshire,Narrow-leaved White-topped-aster,Sericocarpus linifolius,,,G5,,,,,,S1,,,E,
New Hampshire,Sibbaldia,Sibbaldia procumbens,,,G5,,,,,,S1,,,E,
New Hampshire,Moss Campion,Silene acaulis,,,G5,,,,,,S1,,,E,
New Hampshire,Peat Moss,Sphagnum flavicomans,,,G5,,,,,,S1,,,E,
New Hampshire,Case's Ladies'-tresses,Spiranthes casei,,casei,G4,,,,,,S1,,,E,
New Hampshire,Shining Ladies'-tresses,Spiranthes lucida,,,G4,,,,,,S1,,,E,
New Hampshire,Sand Dropseed,Sporobolus cryptandrus,,,G5,,,,,,S1,,,E,
New Hampshire,American Bladdernut,Staphylea trifolia,,,G5,,,,,,S1,,,E,
New Hampshire,Sago False Pondweed,Stuckenia pectinata,,,G5,,,,,,S1,,,E,
New Hampshire,Wild Goat's-rue,Tephrosia virginiana,,,G5,,,,,,S1,,,E,
New Hampshire,Waxy-leaved Meadow-rue,Thalictrum revolutum,,,G5,,,,,,S1,,,E,
New Hampshire,Anemone Meadow-rue,Thalictrum thalictroides,,,G5,,,,,,S1,,,E,
New Hampshire,Sticky False Asphodel,Triantha glutinosa,,,G5,,,,,,S1,,,E,
New Hampshire,Bashful Clubsedge,Trichophorum planifolium,,,G4,G5,,,,,S1,,,E,
New Hampshire,Orange-fruited Horse-gentian,Triosteum aurantiacum,,aurantiacum,G5,,,,,,S1,,,E,
New Hampshire,Large-flowered Bellwort,Uvularia grandiflora,,,G5,,,,,,S1,,,E,
New Hampshire,Perfoliate Bellwort,Uvularia perfoliata,,,G5,,,,,,S1,,,E,
New Hampshire,American Alpine Speedwell,Veronica wormskjoldii,,wormskjoldii,G5,,,,,,S1,,,E,
New Hampshire,Downy Arrowwood,Viburnum rafinesquianum,,rafinesquianum,G5,,,,,,S1,,,E,
New Hampshire,Palmate Violet,Viola palmata,,palmata,G5,,,,,,S1,,,E,
New Hampshire,Smooth Cliff Fern,Woodsia glabella,,,G5,,,,,,S1,,,E,
New Hampshire,Blunt-lobed Cliff Fern,Woodsia obtusa,obtusa,,G5,,,,,,S1,,,E,
New Hampshire,Netted Chain Fern,Woodwardia areolata,,,G5,,,,,,S1,,,E,
New Hampshire,Horned-pondweed,Zannichellia palustris,,,G5,,,,,,S1,,,E,
Maryland,Balsam Fir,Abies balsamea,,,G5,,,,,,S1,,,,
Maryland,Smooth Orange Milkweed,Asclepias lanceolata,,,G5,,,,,,S1,,,,
Maryland,Susquehanna Doll's-daisy,Boltonia asteroides,,asteroides,G5,,,,,NR,S1,,,,
Maryland,Water Sedge,Carex aquatilis,,,G5,,,,,,S1,,,,
Maryland,Inland Sedge,Carex interior,,,G5,,,,,,S1,,,,
Maryland,Blue Ridge Sedge,Carex lucorum,,,G5,,,,,,S1,,,,
Maryland,Tennessee Bladderfern,Cystopteris tennesseensis,,,G5,,,,,,S1,,,,
Maryland,Toothed Tick-trefoil,Desmodium cuspidatum,,,G5,,,,,,S1,,,,
Maryland,Fernald's Tick-trefoil,Desmodium fernaldii,,,G4,,,,,,S1,,,,
Maryland,Ringed Witchgrass,Dichanthelium annulum,,,G4,,,,,,S1,,,,
Maryland,Ten-angle Pipewort,Eriocaulon decangulare,,,G5,,,,,,S1,,,,
Maryland,Herb-robert,Geranium robertianum,,,G5,,,,,,S1,,,,
Maryland,Stiff-hair Sunflower,Helianthus hirsutus,,,G5,,,,,,S1,,,,
Maryland,Jointed Rush,Juncus articulatus,,,G5,,,,,,S1,,,,LT
Maryland,Elliott's Rush,Juncus elliottii,,,G4,G5,,,,,S1,,,,
Maryland,Prairie Blazing Star,Liatris spicata,,,G5,,,,,,S1,,,,
Maryland,Broadleaf Water-milfoil,Myriophyllum heterophyllum,,,G5,,,,,,S1,,,,
Maryland,Whorled Water-milfoil,Myriophyllum verticillatum,,,G5,,,,,,S1,,,,
Maryland,Shriver's Frilly Orchid,Platanthera shriveri,,,G1,,,,,,S1,,,,
Maryland,Fowl Bluegrass,Poa palustris,,,G5,,,,,,S1,,,,
Maryland,Alderleaf Buckthorn,Rhamnus alnifolia,,,G5,,,,,,S1,,,,
Maryland,Little-head Nutrush,Scleria oligantha,,,G5,,,,,,S1,,,,
Maryland,Epling's Hedge-nettle,Stachys eplingii,,,G1,G2,,,,,S1,,,,
Maryland,Hyssopleaf Hedge-nettle,Stachys hyssopifolia,,,G4,G5,,,,,S1,,,,
Maryland,Drummond's Aster,Symphyotrichum drummondii,,,G5,,,,,,S1,,,,
Maryland,Willow Aster,Symphyotrichum praealtum,,,G5,,,,,,S1,,,,
Maryland,Narrowleaf Bluecurls,Trichostema setaceum,,,G5,,,,,,S1,,,,
Maryland,Horned Bladderwort,Utricularia cornuta,,,G5,,,,,,S1,,,,
Maryland,Flatleaf Bladderwort,Utricularia intermedia,,,G5,,,,,,S1,,,,
Maryland,Large-flower Bellwort,Uvularia grandiflora,,,G5,,,,,,S1,,,,
Maryland,Nannyberry,Viburnum lentago,,,G5,,,,,,S1,,,,
Maryland,Rock Grape,Vitis rupestris,,,G3,,,,,,S1,,,,
Maryland,,Platanthera blephariglottis,,,,,,,,,,,,,
New Hampshire,Unpretentious Yellow-seeded False Pimpernel,Lindernia dubia,,anagallidea,,,,,,,,,,,
New Hampshire,Prolific Yellow-flowered Knotweed,Polygonum ramosissimum,prolificum,,,,,,,,,,,,
New Hampshire,Perennial Saltmarsh American-aster,Symphyotrichum tenuifolium,,tenuifolium,,,,,,,,,,,
